user_id,stars,text,date
XMHRH9_8T8HhjQMS81cdCw,5,"THE BEST BRUNCH I have ever had in my entire life. BYOB! I have been here at least 4-5 times for brunch. Get there early as they are always busy and they don't take reservations. Very cute ambience inside sitting areas, as well as covered sitting areas outside. Would recommend the Schwarma Platter, French Toast or either of the Shashuka - but seriously cannot go wrong with anything. The family that owns the restaurant is so friendly and makes sure you have the best experience. Spent about 20 minutes talking to them at brunch one weekend about their business and their other restaurants they own (Suraya, R&D cocktail bar, Condesa).",12/13/2021 1:25
W28eq-glbyVBaJ-f_uQPhQ,5,"We ordered online. Portions as advertised on photos at the business' website. 1 order of salmon sashimi has two salmon pcs. We also ordered butterfly shrimp sauce on the side for the kids and request was honored. Overall easy to order, packed right and fresh fish.",12/3/2021 0:19
QPDFn3SQqZeBu7OBI78g9w,3,Fair service-  messed up my drink cuppa times.  Nice folks but staff isn't well trained.  Kind clean- kinda dirty.  I'd say find a different coffee shop if u want quality-  only use this place in a pinch,12/13/2021 22:08
MPk9tNFsc1rlc3ZGIvW93Q,5,"I've been going to see Dr. Roberts and his expert team since I was a kid, about 25 years. I don't even live in Philly anymore, but they are still the only practice I go see. Many of their employees have been there for 10-20 years too, if that gives you an idea of their operation. You will not find a more beautiful office in the country. Immaculate on all floors and crevices, just how they leave your smile. I honestly look forward to a visit. Ever hear someone say that about a dentist practice?",11/16/2021 6:31
Lgv0LBDwxEsunwQulb6bWA,1,"Power did a great job installing our windows so we had them come out to do our two outside doors as well.  They did a great job also but the problem is with the after service.  Our 2 keys broke in the front door lock so we called them only to be told that they had no one to do the repairs until January.  This was in early November. I reminded them that this was the front door and there was only one lock on the door to which she said, ""I know.  Just keep calling to see if we can accommodate you sooner.""  Power expects us to live in a house with a front door which cannot be locked for 3 months?? Are you serious??   This is totally unacceptable on every level, Power!",12/7/2021 14:57
8qFX_T60pY9GBNx2Hhkqsw,5,I love the chimichangas there amazing at Tijuana tacos Great little hidden treasure in Quakertown,11/8/2021 22:18
fDU3hGe-MvpK9h-wuc5u5w,1,"I went in to see about being checked for a possible health issue at the advice of a family member, who has been a nurse for close to 23 years. Nurse and front desk were friendly, however, once the doctor came in, he couldn't keep eye contact with me and acted like I was a waste of time and did not take anything I told him seriously. I let him know of other health issues, some of which I was diagnosed with at St.Judes as a teenager, and he basically went ""Uh huh, sure you do."" Then he referred me to a doctor who specializes in the type of health issue I was diagnosed with at St. Judes, basically acting like he thought I was lying, even though it was not related to why I was even in his office. He didn't test me for anything at all, like I asked, so he basically ignored the reason I was even there just to accuse me of lying about something I was diagnosed with 6 years ago. Then, a few days later, I get a phone call while I was at work saying they had the results of my test. I never had any test done. I told them I was at work, but they refused to get off the phone, leaving me with no other option but to hang up on them. Don't waste your time or money here, find a more competent doctor.",8/26/2019 1:21
7huCGwcfhkVu0kn5wFSwbQ,5,"When I'm
In pitman it's my go to place for pizza 

Staff is always very friendly 
Prices reasonable 

I'd cook the pizza maybe a minute or two more but it's a good product 

Real cheese!!!

The place is almost always busy",12/20/2021 0:29
VJ2RonwMy1oKaaJhEme45A,5,"The best bike shop in town. Welcoming, attentive and willing to go the extra mile. Great parts selection (given COVID and supply chain issues everywhere), snacks, and the basics along with a great bike selection.",12/20/2021 19:32
_ESzew6lcKksPZrchhFpkQ,1,"I was totally fooled by the 5 star reviews!
They are same group of people to do the cheating I guess!
This is my experience, hopefully will save you out of my situation and save you the money too!!
Got the fridge fixed, and  was told need time to cool, on second day, found totally not working.
Called the number on receipt, was told the customer service will call back in 24 or 48 hours.
Two days passed, no calls. Called again, same answer, so I asked customer service number and called, no answer. So I have to wait, another 4 days passed, nobody called. Called the number on receipt again, was told will let customer service call me in 24 or 48 hours. Wait another 4 days, still nobody called.  The fourth time I called again,  didn't know the lady who answered the phone is same person or not, so every time I have to explain my situation again, and this time after my explaining, she quickly asked my name and told me she just filed my file minutes ago, I knew immediately she was totally lying. 
Feel so frustrated, they even gave me a call, even call me to tell me maybe two parts were broken at same time and they just fixed one will let me feel much better. 
So now I'm sure, this company was totally cheating. 
You only get quick response when you call to fix the appliances. 
Then a cheater appear and fix, told you the fridge need time to cool, take the money and left.
Not working? Call the number again? The answer always will call you back in 24 or 48 hours and never call you again.

Just right after I posted the above reviews, I got a call said he from customer service and said the person worked in customer service before was quit and he just took this position few days ago. Will let the person to check in next couple of days.  I'll keep posting to see what's going on.",3/15/2016 19:59
